game_id,critic_score,user_score
1819,7.9,8.0
1820,5.5,
1821,,
1822,,
1823,9.0,
1824,5.5,
1825,7.3,7.2
1826,7.8,
1827,9.6,
1828,6.6,
1829,7.0,
1830,,
1831,,
1832,8.2,7.9
1833,8.5,
1834,8.3,6.6
1835,,
1836,2.5,
1837,6.4,
1838,7.0,
1839,8.2,
1840,6.7,
1841,8.0,
1842,9.5,6.7
1843,8.9,8.3
1844,9.0,
1845,7.6,
1846,7.5,
1847,9.3,9.0
1848,7.6,
1849,5.0,
1850,,
1851,8.3,
1852,7.5,
1853,9.2,
1854,,
1855,8.1,
1856,8.4,
1857,,
1858,8.9,5.2
1859,7.7,
1860,8.0,
1861,,
1862,9.0,7.2
1863,5.8,
1864,7.0,
1865,6.8,
1866,,
1867,8.0,
1868,,
1869,,
1870,9.1,
1871,8.7,8.7
1872,6.8,8.3
1873,7.8,
1874,,
1875,8.9,
1876,6.3,
1877,,
1878,7.5,
1879,6.3,
1880,9.0,
1881,9.3,8.5
1882,7.2,
1883,,
1884,8.6,
1885,,
1886,,
1887,,
1888,8.2,
1889,6.0,
1890,8.4,
1891,8.7,
1892,7.7,
1893,7.3,
1894,,
1895,7.0,
1896,,
1897,,
1898,6.5,
1899,,
1900,5.0,
1901,8.8,
1902,9.4,
1903,8.3,
1904,6.8,
1905,8.0,
1906,,
1907,7.0,
1908,8.7,8.6
1909,8.6,
1910,,
1911,8.1,
1912,,
1913,,
1914,7.8,
1915,8.5,
1916,3.0,
1917,6.7,
1918,,
1919,7.6,
1920,,
1921,8.2,
1922,6.2,
1923,,
1924,8.0,
1925,7.5,
1926,,
1927,7.6,
1928,6.8,
1929,6.9,
1930,7.4,
1931,,
1932,,
1933,8.4,
1934,6.0,
1935,6.9,6.1
1936,,
1937,8.3,
1938,7.0,
1939,8.1,7.8
1940,8.6,
1941,7.5,
1942,8.6,
1943,8.5,
1944,7.0,
1945,8.3,
1946,7.3,
1947,8.0,6.2
1948,7.9,
1949,8.6,7.2
1950,,
1951,8.5,
1952,,
1953,7.3,
1954,,
1955,8.8,
1956,8.0,
1957,,
1958,8.6,8.9
1959,7.4,
1960,7.0,
1961,7.0,
1962,7.5,
1963,8.0,
1964,7.5,
1965,7.5,
1966,8.4,
1967,7.6,6.3
1968,,
1969,,
1970,8.8,
1971,,
1972,8.0,
1973,,
1974,8.5,
1975,8.5,9.0
1976,,
1977,,
1978,9.7,
1979,9.4,
1980,7.4,
1981,,
1982,8.9,
1983,,
1984,4.8,8.5
1985,,
1986,,
1987,7.6,
1988,7.2,
1989,9.2,
1990,9.3,7.8
1991,8.3,
1992,7.6,
1993,6.5,6.3
1994,,
1995,,
1996,8.6,
1997,8.7,
1998,8.7,
1999,,
2000,7.8,
2001,,
2002,6.0,
2003,7.3,
2004,5.2,
2005,8.4,
2006,7.6,
2007,8.1,8.7
2008,7.1,
2009,6.8,
2010,7.6,
2011,8.0,7.2
2012,,
2013,8.0,
2014,8.1,8.0
2015,7.3,
2016,8.9,
2017,,
2018,7.4,
2019,,
2020,4.0,
2021,8.9,
2022,7.0,7.1
2023,,
2024,,
2025,10.0,
2026,9.0,
2027,8.4,8.6
2028,8.0,
2029,8.0,
2030,6.2,
2031,6.6,
2032,6.8,
2033,8.1,
2034,4.0,
2035,7.4,6.9
2036,,
2037,7.5,
2038,7.2,
2039,8.0,7.8
2040,7.6,
2041,8.8,
2042,6.2,5.2
2043,6.5,
2044,8.2,
2045,7.5,
2046,8.5,6.9
2047,7.6,
2048,8.3,
2049,8.1,
2050,8.1,
2051,,
2052,8.0,7.5
2053,,
2054,8.2,
2055,,
2056,,
2057,6.6,
2058,7.0,
2059,7.9,
2060,4.3,
2061,8.0,
2062,8.3,6.6
2063,7.9,
2064,8.6,9.1
2065,7.9,
2066,6.7,
2067,3.6,
2068,,
2069,8.8,8.5
2070,7.5,
2071,,
2072,,
2073,,
2074,7.5,8.3
2075,6.6,7.7
2076,8.2,
2077,,
2078,,
2079,,
2080,,
2081,,
2082,9.3,
2083,7.9,
2084,6.0,
2085,,
2086,9.3,
2087,8.4,7.7
2088,6.6,
2089,6.7,6.1
2090,5.1,
2091,8.5,
2092,9.1,9.4
2093,8.4,
2094,7.5,
2095,8.3,
2096,8.3,
2097,6.8,6.4
2098,,
2099,,
2100,8.7,
2101,9.2,
2102,6.0,
2103,,
2104,8.8,
2105,8.3,7.7
2106,7.4,
2107,,
2108,6.6,6.6
2109,8.4,
2110,7.0,
2111,8.3,
2112,9.2,
2113,7.6,
2114,,
2115,4.5,
2116,7.7,8.2
2117,8.0,
2118,8.0,
2119,9.3,
2120,7.7,8.1
2121,4.0,
2122,8.3,
2123,8.0,4.2
2124,9.0,
2125,8.0,
2126,,
2127,8.4,
2128,,
2129,,
2130,8.1,
2131,8.0,
2132,,
2133,7.9,
2134,,
2135,8.9,6.5
2136,,
2137,8.3,
2138,,
2139,9.1,
2140,8.2,
2141,8.4,8.5
2142,,
2143,,
2144,7.6,
2145,8.7,
2146,,
2147,,
2148,8.0,
2149,7.7,
2150,7.5,
2151,6.0,8.3
2152,8.1,
2153,,
2154,7.3,7.1
2155,,
2156,8.1,
2157,,
2158,8.1,
2159,9.4,
2160,,
2161,5.0,
2162,6.9,8.4
2163,,
2164,6.2,
2165,7.8,8.0
2166,6.8,4.8
2167,10.0,
2168,9.0,
2169,7.0,6.1
2170,7.5,
2171,9.1,
2172,,
2173,8.5,8.1
2174,6.3,
2175,,
2176,,
2177,,
2178,,
2179,,
2180,9.2,
2181,,
2182,8.5,
2183,,
2184,8.8,
2185,7.6,8.1
2186,3.5,
2187,9.2,
2188,8.8,
2189,,
2190,,
2191,8.9,
2192,,
2193,6.0,
2194,,
2195,,
2196,7.7,7.5
2197,4.9,
2198,5.8,9.1
2199,8.6,
2200,7.4,
2201,7.5,
2202,5.3,
2203,8.5,
2204,,
2205,,
2206,7.5,5.8
2207,7.9,
2208,8.8,
2209,8.4,
2210,8.2,
2211,6.5,
2212,8.5,
2213,7.6,
2214,7.0,
2215,7.1,
2216,7.5,
2217,8.0,
2218,,
2219,9.6,
2220,7.7,
2221,,
2222,,
2223,9.4,
2224,5.0,5.8
2225,8.1,10.0
2226,7.1,
2227,7.9,
2228,7.9,8.2
2229,,
2230,,
2231,7.9,
2232,8.5,8.9
2233,8.2,
2234,8.6,
2235,8.8,
2236,4.0,
2237,7.3,8.3
2238,,
2239,8.7,
2240,8.3,
2241,,
2242,6.0,
2243,6.0,
2244,8.9,8.7
2245,7.3,7.2
2246,9.5,
2247,8.4,
2248,7.6,
2249,3.8,
2250,9.2,
2251,8.0,
2252,6.6,8.5
2253,7.0,
2254,4.9,
2255,8.4,
2256,,
2257,8.2,
2258,7.7,
2259,8.3,8.2
2260,8.0,
2261,4.6,
2262,9.0,
2263,,
2264,7.3,7.9
2265,9.0,
2266,4.9,
2267,8.0,
2268,8.6,
2269,7.5,
2270,,
2271,8.5,
2272,7.8,
2273,,
2274,7.0,
2275,,
2276,8.7,
2277,7.2,
2278,,
2279,7.4,
2280,8.2,
2281,9.0,
2282,,
2283,8.2,6.3
2284,9.0,6.8
2285,9.4,
2286,7.5,
2287,8.0,
2288,6.8,
2289,,
2290,,
2291,6.3,6.7
2292,7.3,
2293,6.0,
2294,8.4,
2295,7.0,
2296,5.6,
2297,7.8,
2298,6.8,
2299,7.1,
2300,8.2,8.5
2301,7.0,
2302,7.3,
2303,8.3,
2304,7.2,
2305,,
2306,,
2307,,
2308,8.2,
2309,8.7,
2310,9.0,
2311,,
2312,7.5,
2313,,
2314,5.5,
2315,,
2316,,
2317,8.7,
2318,7.4,7.6
2319,7.2,
2320,,
2321,7.3,
2322,8.7,
2323,7.6,8.5
2324,,
2325,7.4,
2326,7.5,
2327,9.2,
2328,,
2329,9.1,
2330,6.5,
2331,8.3,
2332,,
2333,8.9,
2334,8.2,
2335,8.1,
2336,6.2,
2337,7.6,
2338,6.1,
2339,,
2340,,
2341,7.0,
2342,7.4,
2343,7.0,
2344,6.1,
2345,,
2346,,
2347,9.0,
2348,,
2349,9.1,
2350,7.2,
2351,,
2352,8.3,7.6
2353,8.6,7.8
2354,7.7,
2355,6.8,
2356,,
2357,,
2358,6.9,
2359,7.9,
2360,7.7,
2361,9.3,
2362,8.3,
2363,6.8,
2364,7.0,
2365,7.0,
2366,8.4,6.8
2367,8.5,
2368,,
2369,,
2370,,
2371,7.0,
2372,8.7,8.5
2373,7.6,
2374,5.3,
2375,8.3,
2376,7.5,8.6
2377,6.9,
2378,7.4,
2379,6.0,
2380,9.0,
2381,7.8,
2382,,
2383,6.9,
2384,6.7,
2385,,
2386,8.5,
2387,5.0,
2388,,
2389,8.4,
2390,,
2391,9.0,
2392,6.2,
2393,8.4,
2394,7.1,5.8
2395,9.0,
2396,,
2397,8.0,7.7
2398,7.0,
2399,7.1,6.4
2400,8.8,
2401,7.0,6.9
2402,7.9,
2403,6.9,
2404,8.0,
2405,7.1,7.1
2406,,
2407,7.3,
2408,,
2409,,
2410,8.2,6.0
2411,,
2412,8.0,
2413,8.4,
2414,7.6,4.3
2415,8.9,
2416,7.8,
2417,4.9,
2418,7.6,
2419,7.5,
2420,8.5,
2421,,
2422,,
2423,9.0,
2424,,
2425,7.7,
2426,,
2427,6.9,4.4
2428,,
2429,,
2430,8.0,8.8
2431,9.1,9.5
2432,,
2433,8.8,8.6
2434,7.0,
2435,8.0,
2436,8.7,8.4
2437,8.9,8.7
2438,8.9,
2439,8.9,
2440,7.2,7.5
2441,8.2,
2442,8.6,8.4
2443,8.7,7.7
2444,,
2445,8.7,9.0
2446,7.4,8.3
2447,,
2448,,
2449,8.4,6.5
2450,7.8,
2451,8.8,
2452,,
2453,8.1,8.2
2454,8.0,8.7
2455,7.3,7.0
2456,7.5,
2457,8.5,7.8
2458,7.6,7.3
2459,9.0,
2460,8.6,8.0
2461,,
2462,6.8,
2463,,
2464,8.0,
2465,,
2466,8.4,
2467,7.5,8.1
2468,8.8,8.0
2469,8.7,
2470,8.6,
2471,,
2472,8.4,9.8
2473,8.4,
2474,8.7,
2475,,
2476,,
2477,7.8,
2478,,
2479,,
2480,7.8,
2481,8.4,
2482,,
2483,,
2484,,
2485,7.6,
2486,,
2487,7.8,
2488,7.9,
2489,5.6,
2490,8.2,
2491,8.6,
2492,,8.0
2493,8.8,
2494,,
2495,7.0,
2496,8.0,
2497,8.4,
2498,7.7,
2499,4.9,
2500,8.5,7.0
2501,7.3,
2502,,
2503,,
2504,7.1,
2505,,
2506,6.1,6.7
2507,,
2508,8.3,
2509,6.5,
2510,7.7,5.6
2511,8.3,
2512,7.8,
2513,,
2514,7.4,
2515,4.6,
2516,6.0,
2517,,
2518,,
2519,,
2520,7.0,
2521,,
2522,,
2523,8.6,
2524,7.3,
2525,,
2526,9.0,
2527,8.8,8.5
2528,7.7,
2529,9.2,
2530,8.8,
2531,5.8,
2532,8.5,
2533,8.1,8.1
2534,7.4,
2535,7.5,3.6
2536,8.8,
2537,7.5,
2538,5.8,
2539,9.0,
2540,8.6,
2541,,
2542,9.4,
2543,,
2544,,
2545,8.4,
2546,,
2547,8.6,
2548,9.0,6.7
2549,7.3,
2550,,
2551,8.5,
2552,,
2553,8.0,8.1
2554,7.4,
2555,6.9,7.0
2556,4.1,
2557,,
2558,8.1,8.0
2559,9.5,5.8
2560,8.1,6.9
2561,6.9,
2562,7.8,
2563,7.4,5.2
2564,,
2565,,
2566,7.0,
2567,,
2568,,
2569,5.0,
2570,8.6,
2571,9.0,
2572,,
2573,,
2574,8.2,5.7
2575,5.0,
2576,8.0,
2577,8.2,7.8
2578,8.1,
2579,,
2580,5.6,
2581,9.0,
2582,,
2583,6.5,
2584,,
2585,7.3,
2586,8.0,
2587,,
2588,8.9,
2589,8.1,
2590,5.9,7.8
2591,5.8,
2592,6.6,
2593,8.2,
2594,,
2595,8.0,
2596,8.2,
2597,6.3,7.9
2598,,
2599,7.9,
2600,8.5,8.5
2601,6.8,
2602,9.0,8.2
2603,,
2604,,
2605,6.6,
2606,8.0,
2607,,
2608,7.9,
2609,8.1,
2610,6.0,
2611,7.2,7.1
2612,,
2613,7.0,
2614,9.2,
2615,4.3,
2616,7.4,
2617,8.9,5.7
2618,8.1,
2619,,
2620,8.9,
2621,8.9,
2622,8.0,
2623,8.2,
2624,9.0,
2625,8.8,
2626,8.0,
2627,5.4,
2628,8.6,
2629,,
2630,8.5,
2631,,
2632,9.0,
2633,6.8,
2634,,
2635,8.9,
2636,5.1,2.4
2637,,
2638,,
2639,,
2640,7.0,
2641,,
2642,,
2643,,
2644,8.9,9.5
2645,6.9,
2646,8.5,
2647,7.6,
2648,9.0,
2649,7.4,
2650,8.5,8.6
2651,9.4,7.2
2652,,
2653,7.5,
2654,7.1,
2655,8.1,
2656,8.5,
2657,5.3,
2658,5.9,
2659,6.8,
2660,6.4,
2661,9.5,6.7
2662,,
2663,7.0,
2664,,
2665,7.7,
2666,,
2667,5.7,
2668,6.0,
2669,6.7,
2670,9.0,8.3
2671,9.0,
2672,7.8,
2673,9.3,
2674,7.6,
2675,8.0,8.8
2676,,
2677,6.2,
2678,6.0,
2679,7.7,
2680,7.7,
2681,7.8,
2682,7.5,
2683,7.9,
2684,5.8,
2685,,
2686,6.7,
2687,8.2,
2688,8.9,
2689,8.0,
2690,7.2,
2691,5.8,
2692,8.3,
2693,8.3,
2694,6.8,
2695,3.9,
2696,,
2697,,
2698,,
2699,7.8,
2700,7.3,
2701,9.0,7.2
2702,,
2703,7.6,
2704,8.0,
2705,,
2706,6.6,
2707,7.5,9.3
2708,8.5,
2709,7.4,
2710,8.0,
2711,,
2712,7.9,
2713,9.0,
2714,7.0,
2715,5.8,
2716,7.0,
2717,7.8,
2718,8.0,
2719,2.9,
2720,7.6,
2721,,
2722,8.0,7.6
2723,7.0,7.1
2724,9.2,
2725,8.4,8.7
2726,7.2,
2727,,
2728,4.4,
2729,7.6,
2730,7.5,7.2
2731,8.2,
2732,8.9,
2733,6.0,
2734,7.2,
2735,7.0,
2736,5.5,
2737,,
2738,8.9,8.2
2739,7.8,
2740,,
2741,,
2742,8.9,
2743,7.0,
2744,8.7,7.4
2745,8.4,
2746,,
2747,8.4,
2748,7.0,
2749,,
2750,8.5,7.6
2751,8.1,8.0
2752,,
2753,6.0,
2754,8.0,
2755,8.3,
2756,9.0,
2757,7.8,8.4
2758,7.4,
2759,,
2760,8.5,
2761,8.6,6.3
2762,7.8,3.9
2763,6.9,
2764,7.2,
2765,6.7,
2766,7.4,
2767,4.6,5.8
2768,7.5,
2769,,
2770,,
2771,,
2772,7.9,
2773,8.4,
2774,7.7,
2775,6.6,
2776,7.0,
2777,9.0,
2778,5.0,
2779,,
2780,8.0,
2781,7.3,
2782,8.0,
2783,,
2784,9.4,
2785,6.8,
2786,7.3,7.3
2787,7.1,
2788,9.2,
2789,8.5,
2790,7.4,
2791,9.1,
2792,,
2793,6.0,
2794,,
2795,,
2796,,
2797,5.6,
2798,,
2799,8.4,
2800,7.9,
2801,9.0,
2802,,
2803,8.0,
2804,7.2,
2805,,
2806,6.3,6.7
2807,,
2808,,
2809,7.4,6.4
2810,6.6,
2811,9.2,
2812,,
2813,7.0,
2814,8.7,
2815,8.4,
2816,8.4,
2817,9.0,
2818,6.2,7.1
2819,7.7,
2820,5.9,
2821,7.6,
2822,9.3,
2823,6.0,
2824,6.0,
2825,7.6,
2826,5.0,
2827,,
2828,7.9,5.9
2829,7.6,
2830,7.5,
2831,7.2,4.7
2832,7.2,7.7
2833,9.3,9.0
2834,7.3,7.8
2835,7.3,
2836,,
2837,8.2,
2838,8.3,
2839,8.4,8.4
2840,8.8,7.2
2841,4.3,
2842,8.8,
2843,,
2844,7.8,
2845,5.5,
2846,6.9,5.7
2847,,
2848,7.1,
2849,9.3,8.9
2850,,
2851,,
2852,7.5,
2853,6.5,3.6
2854,6.8,
2855,,
2856,9.0,
2857,6.7,6.2
2858,8.2,
2859,8.4,
2860,7.9,
2861,7.2,7.7
2862,8.5,
2863,8.2,
2864,,
2865,9.0,
2866,7.3,
2867,9.0,
2868,7.1,
2869,,
2870,7.1,
2871,8.5,
2872,6.9,6.5
2873,8.4,
2874,8.5,
2875,,
2876,6.0,
2877,8.0,
2878,9.0,
2879,7.9,
2880,,
2881,8.3,
2882,7.8,
2883,7.7,
2884,7.0,
2885,8.1,9.1
2886,8.2,
2887,8.2,7.5
2888,6.2,
2889,8.2,
2890,,
2891,6.8,
2892,,
2893,6.9,7.7
2894,,
2895,8.6,
2896,6.3,
2897,6.0,
2898,8.3,7.5
2899,,
2900,8.5,
2901,8.8,
2902,4.7,
2903,8.9,
2904,,
2905,6.9,
2906,7.7,
2907,,
2908,8.9,7.5
2909,7.1,5.8
2910,8.5,
2911,4.5,
2912,6.1,
2913,7.9,
2914,7.0,
2915,4.3,
2916,8.3,
2917,8.0,
2918,9.5,7.4
2919,7.9,
2920,7.7,
2921,,
2922,8.2,
2923,,
2924,8.1,
2925,9.5,
2926,4.5,
2927,5.0,
2928,6.2,
2929,,
2930,8.0,
2931,8.4,
2932,8.1,
2933,6.0,
2934,7.9,
2935,8.3,
2936,8.1,5.1
2937,8.5,8.4
2938,8.4,
2939,7.8,
2940,4.9,
2941,,
2942,6.5,
2943,,
2944,8.5,
2945,8.1,
2946,9.1,
2947,,
2948,,
2949,5.0,
2950,8.2,
2951,,
2952,,
2953,,
2954,8.5,
2955,6.5,
2956,,
2957,,
2958,6.5,
2959,8.7,
2960,6.5,5.0
2961,8.7,7.2
2962,,
2963,9.2,
2964,,
2965,8.1,
2966,6.4,7.4
2967,,
2968,7.9,
2969,,
2970,3.2,
2971,,
2972,7.5,
2973,,
2974,8.1,
2975,,
2976,8.4,
2977,,
2978,6.2,
2979,,
2980,8.0,
2981,4.2,
2982,8.9,
2983,8.0,6.1
2984,,
2985,9.0,
2986,7.0,
2987,,
2988,,
2989,7.0,
2990,,
2991,6.7,
2992,,
2993,8.1,
2994,8.0,8.1
2995,,
2996,,
2997,8.8,
2998,6.0,
2999,,
3000,,
3001,8.5,
3002,8.0,
3003,,
3004,4.0,
3005,8.3,
3006,7.5,
3007,8.4,
3008,,
3009,5.3,
3010,8.6,
3011,8.8,
3012,4.8,
3013,5.8,
3014,8.0,
3015,6.7,
3016,9.1,
3017,,
3018,,
3019,8.7,
3020,5.9,6.1
3021,8.8,8.3
3022,8.5,
3023,,
3024,7.3,
3025,,
3026,,
3027,7.5,
3028,7.3,
3029,6.9,7.6
3030,,
3031,,
3032,7.8,7.4
3033,5.0,
3034,,
3035,7.5,
3036,6.6,
3037,7.0,
3038,,
3039,,
3040,5.9,
3041,9.0,
3042,,
3043,5.6,
3044,8.2,
3045,,
3046,7.5,
3047,8.6,
3048,,
3049,7.0,
3050,,
3051,7.6,
3052,8.4,5.6
3053,,
3054,8.5,
3055,,
3056,7.3,
3057,8.0,
3058,6.2,
3059,9.0,6.8
3060,,
3061,8.1,
3062,7.3,8.0
3063,8.3,
3064,,
3065,7.3,6.7
3066,8.1,8.1
3067,8.4,
3068,,
3069,8.2,7.2
3070,6.5,
3071,8.4,
3072,8.4,
3073,,
3074,4.5,
3075,7.0,
3076,7.0,6.6
3077,,
3078,8.6,
3079,7.5,
3080,,
3081,7.6,
3082,,
3083,8.5,8.3
3084,8.6,
3085,8.4,
3086,,
3087,7.5,
3088,7.9,
3089,6.0,
3090,9.0,
3091,7.4,
3092,8.2,7.9
3093,8.4,8.0
3094,5.6,
3095,8.2,
3096,,
3097,,
3098,8.1,
3099,7.6,4.9
3100,8.4,7.9
3101,8.5,5.9
3102,,
3103,,
3104,7.0,
3105,,
3106,6.9,
3107,,
3108,,
3109,7.1,
3110,7.3,
3111,5.0,
3112,6.0,
3113,,
3114,8.1,8.9
3115,5.0,
3116,,
3117,4.0,
3118,8.3,
3119,7.0,
3120,6.0,
3121,6.0,
3122,,
3123,9.2,
3124,,
3125,,
3126,,
3127,5.6,3.1
3128,7.5,
3129,,
3130,5.6,
3131,5.4,
3132,8.5,8.2
3133,,
3134,8.7,
3135,9.1,7.1
3136,7.5,
3137,8.9,
3138,9.0,
3139,4.9,
3140,5.3,
3141,7.7,
3142,5.0,
3143,,
3144,6.0,
3145,7.4,
3146,7.0,
3147,8.0,
3148,,
3149,7.6,
3150,7.8,
3151,8.2,7.1
3152,8.0,
3153,,
3154,,
3155,,
3156,7.0,
3157,8.5,8.1
3158,5.1,
3159,8.8,
3160,7.2,5.8
3161,7.6,
3162,4.4,
3163,,
3164,8.5,
3165,,
3166,,
3167,7.5,
3168,8.0,5.7
3169,7.6,
3170,,
3171,6.5,
3172,7.4,
3173,,
3174,8.2,
3175,8.0,7.4
3176,6.0,3.8
3177,6.5,
3178,4.9,
3179,7.8,
3180,,
3181,6.8,
3182,7.7,7.1
3183,7.0,
3184,9.0,
3185,7.5,
3186,,
3187,7.8,7.8
3188,8.0,7.4
3189,5.0,
3190,8.0,
3191,8.5,
3192,5.8,
3193,8.3,7.2
3194,8.3,8.5
3195,,
3196,7.1,6.3
3197,8.1,
3198,,
3199,7.9,
3200,8.0,
3201,6.8,
3202,,
3203,8.5,7.3
3204,7.0,
3205,8.9,
3206,9.2,
3207,7.5,
3208,7.0,
3209,,
3210,7.9,6.5
3211,8.3,
3212,6.1,
3213,5.9,3.4
3214,,
3215,8.4,
3216,7.9,
3217,,
3218,7.9,
3219,8.5,
3220,,
3221,5.8,
3222,8.1,
3223,5.8,
3224,6.2,
3225,6.6,
3226,,
3227,,
3228,7.0,
3229,8.6,
3230,7.4,8.2
3231,7.5,
3232,6.4,
3233,7.3,6.9
3234,6.7,6.9
3235,6.2,
3236,,
3237,8.6,
3238,5.5,6.2
3239,9.2,
3240,8.1,
3241,7.0,8.7
3242,5.5,
3243,8.0,
3244,7.8,
3245,6.7,
3246,8.6,
3247,9.2,
3248,,
3249,8.1,9.2
3250,7.5,8.2
3251,5.4,7.1
3252,5.0,
3253,6.8,
3254,8.5,
3255,7.8,
3256,7.5,
3257,7.0,
3258,5.2,
3259,8.5,
3260,7.1,
3261,8.5,
3262,,
3263,8.7,6.8
3264,,
3265,,
3266,8.0,
3267,,
3268,6.6,2.8
3269,5.5,
3270,8.6,
3271,7.8,
3272,,
3273,8.8,
3274,5.9,
3275,6.5,
3276,8.8,
3277,8.3,
3278,7.4,
3279,,
3280,,
3281,6.8,
3282,8.6,8.2
3283,8.0,
3284,9.2,
3285,8.1,9.5
3286,8.5,
3287,,
3288,6.5,
3289,,
3290,3.0,
3291,,
3292,7.5,
3293,5.1,
3294,,
3295,8.3,
3296,6.8,
3297,9.0,8.2
3298,7.7,8.4
3299,,
3300,8.8,
3301,,
3302,,
3303,,
3304,5.5,
3305,8.5,
3306,8.9,
3307,,
3308,7.8,
3309,6.5,
3310,,
3311,7.9,
3312,8.9,
3313,8.3,
3314,7.5,
3315,,
3316,,
3317,,
3318,6.5,
3319,,
3320,8.0,7.0
3321,8.3,
3322,9.0,
3323,5.9,
3324,8.8,
3325,7.9,
3326,,
3327,8.5,
3328,7.4,
3329,7.0,
3330,8.4,7.6
3331,8.9,
3332,7.6,
3333,8.8,
3334,9.0,
3335,8.8,
3336,9.1,
3337,8.9,
3338,6.6,5.7
3339,4.0,
3340,6.4,5.7
3341,8.5,
3342,6.4,
3343,8.4,6.3
3344,7.5,
3345,4.0,
3346,8.1,
3347,8.4,9.0
3348,8.6,
3349,4.4,
3350,6.0,7.1
3351,7.3,
3352,5.0,
3353,,
3354,,
3355,9.1,
3356,7.5,
3357,8.7,
3358,,
3359,6.9,
3360,8.7,8.2
3361,,
3362,8.1,
3363,8.2,
3364,9.0,
3365,6.0,
3366,5.9,
3367,7.5,
3368,,
3369,1.7,
3370,7.9,
3371,8.4,
3372,8.2,
3373,7.6,7.5
3374,7.0,
3375,,
3376,8.0,
3377,,
3378,6.8,
3379,6.4,
3380,,
3381,7.7,
3382,9.0,
3383,6.9,6.4
3384,7.0,
3385,,
3386,8.3,
3387,,
3388,5.9,
3389,,
3390,,
3391,,
3392,9.2,
3393,6.8,
3394,6.9,
3395,,
3396,,
3397,6.0,6.8
3398,8.3,
3399,8.0,
3400,9.0,
3401,7.4,8.3
3402,9.5,
3403,,
3404,8.5,8.5
3405,6.2,
3406,4.0,
3407,8.8,
3408,9.4,
3409,7.2,4.5
3410,6.6,
3411,7.8,
3412,8.8,6.2
3413,8.3,
3414,6.2,
3415,8.7,
3416,6.5,
3417,9.0,
3418,6.5,
3419,6.5,
3420,7.2,
3421,8.1,8.1
3422,9.1,
3423,9.0,
3424,8.1,
3425,6.6,
3426,6.8,
3427,,
3428,7.9,
3429,,
3430,,
3431,4.1,
3432,6.9,
3433,,
3434,,
3435,8.7,
3436,,
3437,8.6,
3438,8.0,
3439,7.3,
3440,7.9,7.4
3441,8.3,8.0
3442,8.7,
3443,5.0,
3444,8.0,
3445,,
3446,,
3447,4.5,
3448,8.5,5.6
3449,6.8,
3450,5.0,
3451,8.2,
3452,8.7,8.0
3453,8.0,
3454,7.1,
3455,7.0,7.1
3456,8.9,
3457,8.0,
3458,8.7,
3459,6.0,
3460,5.0,6.8
3461,4.5,
3462,6.9,6.4
3463,7.8,
3464,,
3465,6.5,6.4
3466,7.4,
3467,6.8,
3468,8.0,
3469,4.0,
3470,9.4,
3471,9.5,8.8
3472,6.5,8.0
3473,8.0,7.8
3474,9.3,9.1
3475,9.0,8.5
3476,8.7,
3477,3.5,
3478,7.8,
3479,8.0,8.1
3480,8.8,
3481,5.1,
3482,8.4,2.1
3483,,
3484,,
3485,,
3486,7.5,
3487,8.5,
3488,5.4,7.7
3489,,
3490,8.7,
3491,8.4,
3492,8.4,
3493,,
3494,7.5,
3495,,
3496,8.5,
3497,,
3498,8.2,
3499,7.8,
3500,8.4,
3501,9.3,
3502,6.6,
3503,,8.0
3504,5.0,
3505,8.8,2.1
3506,,
3507,,
3508,7.5,
3509,6.5,
3510,,
3511,7.6,7.6
3512,,
3513,9.0,7.9
3514,,
3515,2.0,
3516,7.3,
3517,,
3518,7.0,
3519,,
3520,7.5,
3521,7.9,
3522,,
3523,6.5,
3524,8.6,
3525,,
3526,8.0,
3527,7.6,7.4
3528,7.5,
3529,9.1,
3530,6.2,
3531,4.0,
3532,,
3533,8.0,
3534,8.5,
3535,,
3536,6.8,
3537,6.8,
3538,7.4,5.1
3539,7.7,
3540,,
3541,8.2,
3542,,
3543,,
3544,7.8,
3545,,
3546,9.2,
3547,7.7,
3548,8.3,
3549,6.9,
3550,,
3551,,
3552,6.5,
3553,4.9,
3554,7.9,
3555,6.7,4.8
3556,6.2,
3557,,
3558,,
3559,7.9,
3560,,
3561,6.0,
3562,6.7,
3563,7.1,
3564,5.8,
3565,7.0,
3566,7.5,
3567,6.5,
3568,,
3569,6.6,
3570,6.8,
3571,9.1,
3572,,
3573,,
3574,8.5,
3575,,
3576,8.1,
3577,,
3578,7.8,5.4
3579,7.3,8.3
3580,7.9,
3581,7.4,7.0
3582,,
3583,4.8,
3584,,
3585,7.5,7.5
3586,7.0,
3587,,
3588,6.3,
3589,7.1,
3590,8.3,
3591,8.6,
3592,,
3593,,
3594,9.1,7.7
3595,7.1,
3596,6.0,
3597,8.3,6.8
3598,6.0,
3599,,
3600,7.5,
3601,7.6,
3602,7.0,4.6
3603,9.3,8.9
3604,5.6,
3605,6.5,6.7
3606,4.3,
3607,8.4,
3608,6.3,
3609,8.5,
3610,7.6,
3611,,
3612,,
3613,3.6,
3614,6.0,
3615,7.9,6.9
3616,,
3617,,
3618,7.7,
3619,,
3620,8.8,
3621,5.9,
3622,7.9,
3623,,
3624,5.6,
3625,,
3626,7.7,
3627,,
3628,,
3629,6.7,
3630,7.0,
3631,7.9,7.0
3632,,
3633,,
3634,,
3635,,
3636,8.3,
